CPU2 Load [%],Battery Status,android_Start Time (Seconds),android_End Time (Seconds),GPU Frequency [KHz],android_Energy Consumption (Joule),CPU3 Frequency [kHz],device,android_Duration (Seconds),subject,Screen Brightness,CPU1 Frequency [kHz],CPU4 Frequency [kHz],Battery Power* [uW],CPU4 Load [%],CPU3 Load [%],GPU Load [%],CPU1 Load [%],CPU2 Frequency [kHz],browser
62.53324694683034,3.0,28.51308493829015,29.027361194704028,279050.63909141783,0.0884506381704432,1036266.2125908445,nexus7,0.5142762564138641,httpseventsgooglecomio2016,255.0,1318652.7653814473,607994.8002888239,1282117.9415186592,29.95929302224101,49.44137079825766,26.609755414470158,60.949136426199885,1341529.5444523834,comandroidchrome
35.74571811396807,3.0,30.718423904715923,31.020808227687997,308540.1004204752,0.04763585033751174,288208.18170600914,nexus7,0.3023843229720679,httpspwa-memory-gamesurgesh,255.0,1111173.3139705954,120740.94061144492,172269.13889056572,4.775729567090938,12.706722508550293,1.1768705765476744,42.68383951707053,1043936.6301242443,comandroidchrome
38.54507450537329,3.0,31.004489932317444,31.33194021722287,284899.2326099316,0.056666436756778016,337003.28555216704,nexus7,0.32745028490541933,httpscloserintime,255.0,1147537.663074862,151510.934782627,186221.49273456124,6.430571382938132,16.218420207505428,3.3702479073666396,43.099296507741656,1058538.0742824643,comandroidchrome
44.37880290387786,3.0,30.880349241350846,31.19874706601591,200937.04018423133,0.048125802678684666,378145.9464021158,nexus7,0.31839782466505046,httpswwwamitmerchantcomnotepad,255.0,1124021.2028343398,148987.19787309613,204362.74710934088,5.959281134202192,16.334686501428422,11.956975717259175,46.07953778484259,1126705.5078897162,comandroidchrome
35.46035450305657,3.0,30.906832132984757,31.1931712458306,320397.1149767023,0.0459117533215272,255765.43604529102,nexus7,0.2863391128458572,httpsabcxyz,255.0,1070480.6346685998,159371.79526655376,184498.0823421956,7.128617921863494,11.735010333711225,0.18964872157908855,41.34894834667323,1012072.0472878091,comandroidchrome
42.50396298432506,3.0,30.98931476630054,31.283518753962166,200317.54566772716,0.046124732180423116,291015.62014731305,nexus7,0.29420398766162675,httpsjakearchibaldgithubiosvgomg,255.0,1071610.746661793,124383.2573899903,184062.43275312262,5.447580809227953,13.637065308699775,11.34473462063609,44.068378360381644,1063402.2417909782,comandroidchrome
49.93410730390058,3.0,30.653218092824506,31.025962888050454,197984.15413434117,0.058898409248130744,537361.8395130973,nexus7,0.372744795225951,httpswwwtrivagocom,255.0,1186384.023050311,269879.47142506175,363058.27971003245,12.553515720967313,25.975062822578945,12.057141120706392,50.93944355341708,1173487.7579022024,comandroidchrome
41.3234213734954,3.0,31.24031546178694,31.599487481848115,299519.40016663773,0.059083651456447527,449153.21035773354,nexus7,0.3591720200611714,httpswwwwashingtonpostcompwa,255.0,1169654.5087786794,245629.8995288723,271978.78184402076,10.157705444356045,20.951254244792963,2.3417437717969523,44.71628897150206,1083429.970352942,comandroidchrome
43.858482201944646,3.0,31.72128789445379,32.05884434779412,307095.3447625031,0.053918847344824765,462038.7325975728,nexus7,0.3375564533403379,httpsgpacalculatorio,255.0,1186527.942790048,256992.8758609039,376401.2008997122,12.121787598999143,20.879315617638373,4.549497832023618,46.07554160415612,1076752.2157824547,comandroidchrome
54.168792157605445,3.0,30.55501769664919,30.947686166573423,377265.2952585793,0.05890047536628079,977956.8377439188,nexus7,0.39266846992422605,httpswwwchromestatuscomfeatures,255.0,1250865.2311443419,313999.15791292995,989221.4503693854,14.150963679193952,44.196584437570806,30.72437478795793,57.35015849103082,1240255.8104107166,comandroidchrome
39.625352990041016,3.0,31.181285035885967,31.499719441263565,282899.97963019356,0.05105574493461377,369392.9211303038,nexus7,0.31843440537759576,httpswwwsoundslicecom,255.0,1140801.2227353551,185254.294604157,275644.2642512831,8.061732362322152,16.15030788619742,6.179811458903597,44.250321787279184,1053638.8032103279,comandroidchrome
46.40685248036996,3.0,31.132025400374843,31.46101797173225,272474.98702711676,0.05176908241000058,465175.56520238175,nexus7,0.3289925713574226,httpsappdevspaceio,255.0,1182742.5062843726,226781.0641579998,253791.98565973656,9.925037738460196,20.558804445128338,5.923433411753486,46.95562466700676,1174148.6503750926,comandroidchrome
50.710019219286465,3.0,31.282329347779836,31.677310010805467,302291.7659352142,0.06445331294351278,706469.9936557696,nexus7,0.39498066302562945,httpsgithub-ecom,255.0,1252597.3197492163,268592.881773399,619663.9686117332,11.844500236353683,30.47724791013584,11.84413867741454,53.46754795491865,1224360.5922525749,comandroidchrome
59.145144173600585,3.0,29.870062130916,30.426117818678094,359561.336940791,0.0851817559575933,1047680.8134911131,nexus7,0.5560556877620807,httpsvoice-memosappspotcom,255.0,1336374.7772635939,371535.5848714621,1202417.1920013446,16.826772762416116,50.5126566742858,32.80377759108884,59.03954044398831,1300183.7526562863,comandroidchrome
32.726819736417106,3.0,30.67577391542575,31.013912596091796,321095.1567700123,0.05666457288545922,268873.42097906076,nexus7,0.3381386806660307,httpswiki-offlinejakearchibaldcom,255.0,1105723.5006820231,106689.86445436167,169546.7844703887,4.548976608319593,12.020886854823472,0.18555484584735135,39.94164933274486,898940.8436165522,comandroidchrome
36.79010440692123,3.0,31.276050826409037,31.581691785341945,304437.2804844481,0.04874953183648703,303070.06349839113,nexus7,0.30564095893289406,httpsdemopwacom,255.0,1100694.6870165246,148606.4079273328,187442.7035287641,6.347976878612717,14.177753922378201,2.0308835672997523,41.416813532402536,1017945.2186375846,comandroidchrome
44.029235886330035,3.0,30.79496521426023,31.154307849817584,236675.19112593983,0.057707494411767195,494484.36987610726,nexus7,0.35934263555736273,httpsmubercom,255.0,1199338.471761014,208408.23302359282,328482.09450575506,8.939384638964734,21.306879687252643,9.727787031060203,48.97883443618603,1116509.099770683,comandroidchrome
50.83043757834286,3.0,30.24328721614889,30.680046391009764,190833.42054611657,0.06790635759749503,574016.4058870861,nexus7,0.4367591748608762,httpstoppletrumpcom,255.0,1182077.4862679674,364352.5286562922,425721.32462819945,16.9116451760209,27.16316943131963,13.966966322954631,53.145828258479135,1186788.8122158027,comandroidchrome
46.809084373845394,3.0,30.66845721215653,31.02185557054982,315472.6655627974,0.054152876925056444,540099.2799450055,nexus7,0.3533983583932769,httpswwwextrange-labscomexterium,255.0,1242632.1577276397,200249.4139246718,209442.53991580088,7.800953382371401,21.860870509070583,1.5543619007722411,49.16416420019979,1194343.344863531,comandroidchrome
50.40623027306006,3.0,31.18080328955703,31.55892436910187,188645.31117740172,0.05855362773060535,613602.6201693463,nexus7,0.37812107954483504,httpswwwcurrency-xcom,255.0,1216835.5562248381,326657.2285916197,424887.0900001089,15.156054381552936,26.866268032125117,14.633726735609557,52.5837846825477,1216382.2371481902,comandroidchrome
51.41071468119505,3.0,31.16109756668111,31.46398369888721,206602.77846021202,0.046452784858823704,792221.247757624,nexus7,0.30288613220608135,httpsnaramsimgithubiocolosseum,255.0,1169173.3771842404,405536.40065637295,530141.3698389301,17.639108362317476,36.62878435541381,30.871550552411207,52.17455097114256,1160064.6800877017,comandroidchrome
48.45144687980949,3.0,30.551085726683834,30.868263962270632,154983.934454217,0.05122693247694063,470918.3553228189,nexus7,0.31717823558678987,httpswwwteamgridappcom,255.0,1116288.3388547094,272907.4638639885,295931.5997005224,12.135584419293815,20.813056739135405,16.646182990525443,49.047744379806595,1126967.883997308,comandroidchrome
52.71289919740348,3.0,31.506206280676626,31.84564767463276,257036.85595222088,0.057493761159421786,470847.1007770198,nexus7,0.3394413939561325,httpsjakearchibald-gcmappspotcom,255.0,1174795.504138993,226225.69308461773,293039.04013570695,8.87693703958138,20.480243396904367,6.436498665335203,46.77722110223408,1189823.2576365096,comandroidchrome
41.246628607069674,3.0,30.832580986810072,31.147610336520632,280211.758506129,0.049903502003613036,380698.09676557063,nexus7,0.31502934971056457,httpsapppregbuddycom,255.0,1113296.146179402,108599.54290296712,188391.03420513993,4.385818535914766,16.46077010221357,3.264508662058782,41.51715940479372,1029525.7016840418,comandroidchrome
62.674782048982024,3.0,29.06076797056318,29.803848568695837,368604.01639754215,0.11557407838833611,1301564.6644964193,nexus7,0.7430805981326639,httpssv-gingerappspotcom,255.0,1445514.1086037706,590158.1976080582,1653405.5512322814,26.38380264138424,53.83839739025185,38.33844178932909,60.79691769388803,1418977.5666799527,comandroidchrome
38.09917247623017,3.0,30.589878224000298,30.906401290940646,270491.5239654913,0.05123056321174401,271446.06413363875,nexus7,0.3165230669403505,httpsairhornercom,255.0,1118978.9005318934,154701.87157982684,176779.94743843633,6.355271126983172,12.217762760988483,4.716072021549391,44.69075749713489,1018869.507760879,comandroidchrome
57.16241445751114,3.0,31.243438472364215,31.626015888985236,217672.96926882712,0.061337602921202126,760888.379509667,nexus7,0.38257741662102657,httpsaerotwistcomblogguitar-tuner,255.0,1272171.5946733486,403842.06140981126,477842.16881369497,17.214041767036004,34.216691028281616,11.178821078101896,55.046591588598766,1278989.6020197996,comandroidchrome
52.15740314391854,3.0,31.05296506621191,31.386615638146136,292106.6867092638,0.05243139932711932,726744.8470681411,nexus7,0.3336505719342225,httpsresume-nationgithubio,255.0,1203275.5470374352,327521.4330346589,454972.3944794336,13.55738630222397,31.96287453628501,10.063202281832414,49.99817054488981,1196979.3132565024,comandroidchrome
51.64655236568486,3.0,31.330597275780594,31.623174750169962,190849.44599210066,0.04416906327056743,814477.1344205168,nexus7,0.2925774743893652,httpspokequestwiki,255.0,1209032.949355301,359289.7673419769,449868.9450575305,15.983107046896999,36.04694830777012,30.072125982529712,52.97701370352362,1179124.9337659273,comandroidchrome
45.52817499064542,3.0,31.220013904690216,31.55288280303039,283428.99401132093,0.05369516274631873,477481.16118019633,nexus7,0.3328688983401695,httpsplatform-statusmozillaorg,255.0,1170158.9830734266,196482.1285677624,307359.2327430264,9.309928158110203,22.673527030671977,6.35596489907234,47.34528257024375,1138956.5754412948,comandroidchrome
60.07291967673202,3.0,30.731110050432132,31.15171797827206,266743.90584185673,0.06765074733918433,886457.7548633233,nexus7,0.420607927839946,httpspaytmcom,255.0,1347730.396614721,435073.6762967354,630888.6532583591,20.649640774222764,39.162774462233976,14.375518016232045,59.37112474539421,1349123.8711458882,comandroidchrome
48.64481565335666,3.0,30.853020801251123,31.17740642348115,199704.3328990035,0.051938950080400025,458801.97733906267,nexus7,0.32438562223003026,httpsmediumcom,255.0,1166823.4455851212,213435.5441995554,310432.92211268254,9.133832664768507,20.51367535061485,13.227740040083722,48.61417872000058,1139707.0052541182,comandroidchrome
36.26796410781984,3.0,31.071278374679462,31.370906465397194,302102.4240324599,0.0476382125208222,282131.6924124643,nexus7,0.2996280907177266,httpsoutwebio,255.0,1082127.4018272937,110311.68436407125,161018.1275588584,4.783764250780599,12.33469082284734,1.6533371134103643,41.21608798699142,1021403.0969681438,comandroidchrome
51.2261712400062,3.0,31.078667189501328,31.456610273385134,239699.8811026636,0.06092904752121023,593625.8348282507,nexus7,0.377943083883805,httpstwittercom,255.0,1249436.957202654,254456.3916968023,389014.95659905527,11.08168161583948,26.607597691657887,9.722924501140566,52.69862565689355,1195315.5061362796,comandroidchrome
40.858967509135006,3.0,31.013934237902102,31.302422538882556,198495.72965096962,0.0429271705949141,286585.08809612406,nexus7,0.28848830098044637,httpspaulhoughtongithubioremember,255.0,1071099.1791605812,122532.33973923874,174793.51964961216,5.580631646789988,12.316976595358192,11.549376503056827,43.274307104811726,1043949.5136194144,comandroidchrome
53.152927462647675,3.0,31.078279600384846,31.39469735223106,206164.72472671748,0.04874143860798421,885109.2432201343,nexus7,0.31641775184620635,httpstindercom,255.0,1164489.5336476136,294377.3935449337,533586.3557477855,12.47490693571229,42.3112958350602,39.11902070247527,55.07829819183252,1135286.0951060967,comandroidchrome
46.09374071310001,3.0,31.44480589662757,31.78388067893171,288115.04244741006,0.054994572809395466,549432.4196955158,nexus7,0.3390747823041383,httpsdeanhumegithubiobeer,255.0,1167020.6202013928,302048.17689622723,388746.9230042919,13.954088141662018,25.951681080192973,5.212385318856456,45.79458960979698,1103090.2211550495,comandroidchrome
45.179784885321254,3.0,31.559988647933523,31.897628951765128,264860.5799712502,0.05365521668707684,351009.76609759376,nexus7,0.33764030383160387,httpsjsfeaturesin,255.0,1141272.741919997,117045.26222140405,209159.54477471244,4.5232652304424095,16.31395048198252,5.48348084213931,44.98554762864953,1138793.9669310392,comandroidchrome
