CPU2 Load [%],Battery Status,android_Start Time (Seconds),android_End Time (Seconds),GPU Frequency [KHz],android_Energy Consumption (Joule),CPU3 Frequency [kHz],device,android_Duration (Seconds),subject,Screen Brightness,CPU1 Frequency [kHz],CPU4 Frequency [kHz],Battery Power* [uW],CPU4 Load [%],CPU3 Load [%],GPU Load [%],CPU1 Load [%],CPU2 Frequency [kHz],browser
53.88151179664265,3.0,38.64853205317515,39.07584906610153,197732.83041424386,0.05880981195245633,588928.5297325247,nexus7,0.42731701292642027,httpswwwtrivagocom,255.0,1263755.0085435382,281882.8688853248,375304.46358731465,11.86011273205047,24.262941532908386,16.06552137792414,53.89231319293122,1268570.5988293784,comandroidchrome
54.41192172931707,3.0,38.83525855530225,39.309070197142354,367289.31658201903,0.0629150805412872,907825.9105022987,nexus7,0.47381164184012775,httpswwwchromestatuscomfeatures,255.0,1248913.689628022,286911.716449785,913248.8018021028,12.68989856010421,41.07189637991994,31.505290474917583,56.71493025816323,1206823.0234610962,comandroidchrome
34.57328046546503,3.0,38.759863358543136,39.11317987618239,313509.29734142014,0.0495735657730518,273353.91573412303,nexus7,0.35331651763928024,httpswiki-offlinejakearchibaldcom,255.0,1086231.9124500507,115269.6546029215,172080.20786000616,4.305431785896207,12.229966020292908,1.7660284556318044,40.17695375406159,960701.6822802472,comandroidchrome
49.380425588436744,3.0,39.138285380211485,39.55324851401392,259634.5881662002,0.05757805701050719,578326.207247518,nexus7,0.4149631338024131,httpsmubercom,255.0,1214879.2456125363,222478.78342539023,199028.8533813057,9.051064213714712,25.184265836502885,10.256814145673628,47.73247665872541,1189163.5272454608,comandroidchrome
51.40105003841245,3.0,38.5125438406584,38.915401361938585,161122.17791813944,0.05455364303199838,495815.7657838541,nexus7,0.4028575212802045,httpstoppletrumpcom,255.0,1204542.2676280206,218426.69190929574,270119.66620456614,8.485084466665418,20.624645536199008,16.214054490882344,52.9154954316512,1186347.4786521923,comandroidchrome
49.68076318295573,3.0,38.5964600310755,38.98571733897395,157491.55043395094,0.05570625562135393,346214.1385954421,nexus7,0.389257307898439,httpsjakearchibald-gcmappspotcom,255.0,1134311.9061856356,178272.60647133083,204751.72995136946,7.960866580757209,14.257723739286426,17.341785474605977,48.50143954997453,1129605.806923128,comandroidchrome
48.00098522167488,3.0,39.31416435628769,39.68945900674645,208219.41222067192,0.050781850015294554,550948.7027914614,nexus7,0.37529465045875693,httpsaerotwistcomblogguitar-tuner,255.0,1150757.0443349753,275096.4406731399,290257.36836489267,11.96057056800529,22.579438290763786,14.53715972044256,47.89608100711549,1154324.1379310342,comandroidchrome
46.22495736717383,3.0,38.96321930805662,39.33157176095297,149080.7646765854,0.04986101596300557,277717.8422819777,nexus7,0.3683524528963549,httpsresume-nationgithubio,255.0,1062106.907858311,151184.41021457277,161207.73227615256,5.5206082266031915,13.209069267848491,16.659115596120476,45.09739954330714,1094244.3405870334,comandroidchrome
45.87257768033132,3.0,38.49262398835943,38.8846606228931,175710.73183218398,0.05319428916911665,296077.8685801608,nexus7,0.3920366345337079,httpstwittercom,255.0,1107749.053219055,155626.63610391336,177819.13164523567,6.32999352588795,12.524671671871195,13.91067837054274,46.94308794542999,1074979.7023453591,comandroidchrome
53.461405530452744,3.0,38.64766640751895,38.98419499490487,224501.32141344927,0.044645038910133855,997369.7906115808,nexus7,0.3365285873859054,httpstindercom,255.0,1202988.3721894515,343547.103258455,666627.0636975548,15.602829663427697,46.025295620718566,44.6005954213226,55.44315625037882,1152258.5761604765,comandroidchrome
49.61891236462694,3.0,38.22099146372677,38.6349498214484,177542.48887117134,0.057066385569769125,368957.3782472925,nexus7,0.41395835772163486,httpsjsfeaturesin,255.0,1180887.4092846226,153166.8327685868,226166.69810422344,6.94116116315638,16.666893672624187,13.377554235495955,52.4997756516732,1159800.796909555,comandroidchrome
