CPU2 Load [%],Battery Status,android_Start Time (Seconds),android_End Time (Seconds),GPU Frequency [KHz],android_Energy Consumption (Joule),CPU3 Frequency [kHz],device,android_Duration (Seconds),subject,Screen Brightness,CPU1 Frequency [kHz],CPU4 Frequency [kHz],Battery Power* [uW],CPU4 Load [%],CPU3 Load [%],GPU Load [%],CPU1 Load [%],CPU2 Frequency [kHz],browser
46.9552538195532,3.0,38.68038778373624,39.110986652522875,259179.73923580462,0.059106948680174666,652473.8344865552,nexus7,0.43059886878663284,httpswwwtrivagocom,255.0,1226019.1548734305,324912.8767903414,137107.9357873389,13.761981010595719,31.50958727627653,8.180216090688484,49.55843383290463,1103252.4198676879,comandroidchrome
54.771029620000746,3.0,38.633729735793146,39.08627716785856,378237.6084769007,0.05917132084611957,1026741.5122271982,nexus7,0.45254743206540776,httpswwwchromestatuscomfeatures,255.0,1198387.2912363743,273874.154195372,1041590.4755853143,12.422533623490422,47.616760926839156,32.51873433028899,56.81197055702748,1187557.108217443,comandroidchrome
34.63616977470399,3.0,38.56663332599478,38.92780459899899,320183.0450885594,0.050091195587175126,308514.57428464154,nexus7,0.36117127300420987,httpswiki-offlinejakearchibaldcom,255.0,1106167.3015236568,175601.115509593,207667.21484858458,7.747928361400695,14.32996687232402,0.5494018013173814,40.43132564397328,958607.1925221689,comandroidchrome
44.56957446269984,3.0,39.434662833296635,39.828621308652906,293172.5719854084,0.056949838318694074,515359.58844689955,nexus7,0.3939584753563015,httpsmubercom,255.0,1171379.8335184183,240772.61254591533,199900.40891888214,10.514763233577268,23.83531918461358,4.848247260900241,46.21685013810188,1114320.6171398198,comandroidchrome
69.50947967203129,3.0,36.8402459021352,37.98697531614132,313467.38869460666,0.1574299786451839,1027003.9523626314,nexus7,1.1467294140061313,httpstoppletrumpcom,255.0,1415621.57141908,568969.3921464364,474081.144379973,28.334740319973733,49.428067933367636,4.456149093083516,65.15207250902486,1428335.6770259084,comandroidchrome
44.454952235655554,3.0,39.31835552468163,39.7243642686267,285985.33629613806,0.056477392050456786,431225.4483522258,nexus7,0.40600874394504033,httpsjakearchibald-gcmappspotcom,255.0,1171275.8863293885,174858.7418361985,267625.09026966285,6.903052365104389,20.002597078303175,5.131049375903598,46.13309455048886,1075310.8342377716,comandroidchrome
57.9302386172727,3.0,39.444951168415336,39.919894901109075,269228.4513289735,0.06523106009574571,642685.7306111603,nexus7,0.4749437326937606,httpsaerotwistcomblogguitar-tuner,255.0,1261371.2958797233,319864.8452404681,375069.1142760645,14.672031125917913,28.622286226828777,5.739811751157177,55.59311385732952,1268781.1746727792,comandroidchrome
47.81765641264146,3.0,39.49724826414178,39.95051220084631,265645.75452983665,0.06465557441055751,577634.0727241664,nexus7,0.4532639367045425,httpstwittercom,255.0,1226000.6987670492,296452.69796976,321946.6626904081,13.395631582777286,26.548371378582658,8.60888407984282,50.479602304545494,1133520.1845155044,comandroidchrome
55.37096543537937,3.0,39.03645190601126,39.36393992799806,217243.8894616922,0.04369317398282988,1087212.6634618978,nexus7,0.3274880219868019,httpstindercom,255.0,1142656.7372857684,386027.00229368143,673180.719561369,18.19174464737942,53.73783878900466,46.544689222387696,57.39520864906996,1117855.594544039,comandroidchrome
46.019355529583244,3.0,39.230810592167366,39.624776675960234,303934.19847266766,0.05627758737023548,374588.59498915804,nexus7,0.3939660837928641,httpsjsfeaturesin,255.0,1162173.9944038754,139627.835812782,246706.2218337073,5.085883186559637,15.945232799391162,3.2709606781387723,43.361049011643246,1137850.7393045463,comandroidchrome
