CPU2 Load [%],Battery Status,android_Start Time (Seconds),android_End Time (Seconds),GPU Frequency [KHz],android_Energy Consumption (Joule),CPU3 Frequency [kHz],device,android_Duration (Seconds),subject,Screen Brightness,CPU1 Frequency [kHz],CPU4 Frequency [kHz],Battery Power* [uW],CPU4 Load [%],CPU3 Load [%],GPU Load [%],CPU1 Load [%],CPU2 Frequency [kHz],browser
46.37457510163588,3.0,19.44553314103641,19.74341368800912,301595.9487865088,0.06155711469371009,603238.6378677307,nexus7,0.29788054697272026,httpsreact-hnappspotcom,255.0,1203136.6728297316,331082.2107948348,588318.7184164202,14.619834784433353,27.10159503251715,9.985187244505632,48.191978781961076,1174404.774012104,comandroidchrome
38.16982303328855,3.0,19.49821807161361,19.818806462617655,321732.05075384385,0.06568896418989092,386198.48051948054,nexus7,0.3205883910040703,httpspwarocks,255.0,1127092.1625615763,239966.15360501566,306112.2980730706,11.122733393043736,18.44648395282878,0.7132495799994304,42.582284818629645,1023687.0927004032,comandroidchrome
44.344469345016904,3.0,19.007120567805817,19.257137474530747,263943.71252911753,0.05003869881638867,393262.21375341556,nexus7,0.2500169067249376,httpsdevoperacom,255.0,1143840.9348701679,209267.85568270538,310515.8579496243,8.587613444300453,17.598801874659745,7.572496149488932,45.378960027232615,1114917.1022819201,comandroidchrome
41.25415776834952,3.0,19.08420398769464,19.361483651967976,299381.7986465067,0.05691922489530468,437356.81426008715,nexus7,0.2772796642733452,httpswwwdatememecom,255.0,1203437.1422876504,185290.8488282696,300862.8804868842,7.854535278465914,19.892316030259025,3.060671336503507,47.194279070208914,1055092.2826200442,comandroidchrome
59.8389948291969,3.0,17.399041540559434,17.915445547494212,283069.32100698893,0.10488518643612617,1016335.2419953976,nexus7,0.516404006934764,httpswwwampprojectorg,255.0,1369717.94884406,448675.0913560561,1185233.2734643167,21.012280658459648,45.51611213792298,29.506376089843812,58.923553404715456,1372072.5922455618,comandroidchrome
42.57105481514367,3.0,19.171794006349554,19.427253945950852,266740.93737856945,0.05539708450431754,490326.03466396075,nexus7,0.255459939601312,httpssmaller-picturesappspotcom,255.0,1168427.570553902,274590.84340514976,342519.89449055033,11.755589832951804,21.885462848033857,6.544034814459121,44.99740768393113,1061583.756138221,comandroidchrome
54.16586371488455,3.0,19.40718390573296,19.727857773365127,237760.55351199862,0.06476986101156994,825817.2648600818,nexus7,0.32067386763217187,httpssplittypiecom,255.0,1290172.3416897699,360607.6702846685,570735.325007223,15.951209133894253,38.66822846513772,12.308197582764057,54.34271809182115,1268934.4727925055,comandroidchrome
62.700886319845864,3.0,18.70044792940649,19.025389301544816,164996.81805670247,0.06738609508501271,877610.2552274647,nexus7,0.3249413721383259,httpsdevelopersgooglecom,255.0,1289137.7043765483,512829.1335174691,693984.6520389406,24.308340214698593,41.273863119362424,15.503433658893096,58.18685383980181,1307670.156895128,comandroidchrome
61.739769448018144,3.0,18.390011295248417,18.715114456110776,189852.32783140498,0.06857085274778804,804134.4938421488,nexus7,0.32510316086236263,httpswwwtaskadecom,255.0,1305454.2327364017,455040.32467963896,614446.9829479079,22.544847048534262,36.638956929196866,12.617252694734008,58.063372431999596,1324549.8564944125,comandroidchrome
37.51439612891925,3.0,18.872370732939718,19.114651811730663,287492.73077596776,0.0507541877720148,316966.303205465,nexus7,0.2422810787909314,httpsqrcodescanin,255.0,1105306.029952706,157866.82212296373,200634.8125383167,6.372837843755474,15.029465536871607,3.027139166228762,43.18935014888772,1016229.6702574883,comandroidchrome
