CPU2 Load [%],Battery Status,android_Start Time (Seconds),android_End Time (Seconds),GPU Frequency [KHz],android_Energy Consumption (Joule),CPU3 Frequency [kHz],device,android_Duration (Seconds),subject,Screen Brightness,CPU1 Frequency [kHz],CPU4 Frequency [kHz],Battery Power* [uW],CPU4 Load [%],CPU3 Load [%],GPU Load [%],CPU1 Load [%],CPU2 Frequency [kHz],browser
50.25735992457685,3.0,30.688876655600264,31.027125138176526,152878.04977289104,0.04564745929101161,459858.0778840315,nexus7,0.33824848257626505,httpseventsgooglecomio2016,255.0,1173010.8298451928,243728.7235028809,258986.11806569548,10.826553155962236,18.917652269106743,14.588174496118882,50.46702876885257,1167964.4510988223,comandroidchrome
45.51354393158499,3.0,31.670279969683786,32.53839537921968,234166.23480167432,0.12133781461694859,385932.6609527606,nexus7,0.8681154095359052,httpspwa-memory-gamesurgesh,255.0,1127100.83509291,164790.71158062588,188572.5779748854,6.507016145106638,16.40826416849379,7.3568267889176795,45.532872642318445,1147457.0827187563,comandroidchrome
46.42426622499375,3.0,31.167986696561467,31.475183036162452,228739.0260901786,0.04373628158499406,423360.8217773854,nexus7,0.3071963396009896,httpscloserintime,255.0,1163165.1351120474,172776.29830006548,229029.09315856246,6.0652613495069145,17.948146176017413,9.924632064564827,47.328927487811285,1144573.1636246287,comandroidchrome
48.06924570855548,3.0,31.07886043557008,31.395415700271386,150978.5957717919,0.04241907310119042,397086.62920820044,nexus7,0.31655526470130413,httpswwwamitmerchantcomnotepad,255.0,1150964.5524463777,210264.44849196015,220666.95654639637,8.450770968224463,16.039990587557856,16.807596870897346,47.091676551846284,1152174.82867663,comandroidchrome
40.83800079728922,3.0,30.994919529445223,31.32972338657497,264255.38595133135,0.04547547226076635,401860.27506477974,nexus7,0.33480385712974875,httpsabcxyz,255.0,1167995.9803335327,143380.9408476297,221841.2165443049,5.922022423501697,16.725372621974177,8.40891472868217,45.29955373950789,1080598.7974220982,comandroidchrome
40.5260539608527,3.0,31.218682455007777,31.544117451938263,302340.87258124637,0.04798408767214424,294885.8224316617,nexus7,0.32543499693048544,httpsjakearchibaldgithubiosvgomg,255.0,1139876.3618464477,157044.11984241472,191096.87110201587,5.918850143035338,12.116713729145495,1.7753410349927277,41.7116622246623,1115192.1767733952,comandroidchrome
48.14301488652129,3.0,31.138926137980715,31.46108962330638,154504.78430773542,0.043629562280795335,435244.4748174841,nexus7,0.32216348532565836,httpswwwtrivagocom,255.0,1132880.0404954576,171024.13936304272,196675.88447683965,7.441504715212614,17.836536920933472,15.721106083171037,48.45777416159533,1147069.2675321202,comandroidchrome
49.516322051113654,3.0,30.800548177420755,31.137824774224224,159406.64090949998,0.0454261853029728,394170.1265388573,nexus7,0.3372765968034674,httpswwwwashingtonpostcompwa,255.0,1163725.8800945624,179308.33574868005,214858.0449458541,6.5378357510945655,16.585224233706764,15.088279879508091,50.14915341861619,1155109.742904201,comandroidchrome
48.65952486184545,3.0,30.975834404772716,31.28861016622099,172224.68957908874,0.04265882181421565,466864.7857572686,nexus7,0.3127757614482775,httpsgpacalculatorio,255.0,1156217.6473699277,285714.8108975621,297108.3935459257,12.420784580237376,20.727980551642386,15.499687591687513,47.75105292319881,1149367.4574243806,comandroidchrome
53.526216419728485,3.0,30.61977598636052,30.976216730630487,348340.0438509069,0.04736684906893835,970623.8788120392,nexus7,0.3564407442699821,httpswwwchromestatuscomfeatures,255.0,1219489.136934423,382054.9132947977,1094437.1393982682,16.058689345115496,44.192539809093525,28.992276260713577,54.604788164684514,1212684.5392332736,comandroidchrome
47.18506062002701,3.0,31.352693036712072,31.666908599356443,194902.24075500257,0.04223937787262447,477376.3232385306,nexus7,0.31421556264437184,httpswwwsoundslicecom,255.0,1148399.1747372334,254763.92211994168,323394.8174815178,9.935008050884653,19.050013186616223,16.72192953665915,48.51504698532188,1131011.628291053,comandroidchrome
50.13151228973944,3.0,31.00197311330915,31.274864470126804,173467.70180353208,0.037476284631001645,802269.1608221967,nexus7,0.27289135681765825,httpsappdevspaceio,255.0,1171295.4250123226,301699.5285795736,379634.4964214694,11.768639339424253,34.317085346514354,32.97785288417314,50.60585173201812,1170569.3939056818,comandroidchrome
51.63567671971574,3.0,30.644438505163084,30.998580786745947,164184.24846110158,0.04956763156996588,502835.1824187373,nexus7,0.35414228158286837,httpsgithub-ecom,255.0,1190565.4320246228,254721.84971098267,327408.38844077237,11.752446633825945,22.34119585616695,17.00366395561845,50.22702280859795,1189535.8552285864,comandroidchrome
56.28063757826565,3.0,29.924980158173735,30.35865165008093,317031.9182156084,0.05920273864044223,1030749.5446909083,nexus7,0.43367149190719867,httpsvoice-memosappspotcom,255.0,1312786.4250056304,408751.8563660961,991871.2135825502,18.218341916553484,45.39170705058688,32.1648198568573,57.50384924805445,1287041.544842773,comandroidchrome
41.4722594606908,3.0,31.3770010611933,31.671918136062107,292396.7368150209,0.0439707131418215,253640.6953500954,nexus7,0.29491707486881047,httpswiki-offlinejakearchibaldcom,255.0,1095605.3072885524,109261.78943088515,162542.8019474477,3.6730372304485903,11.35540084348137,2.129638218981267,41.21967336452885,1074937.4642406295,comandroidchrome
44.08659735019328,3.0,30.777433746934054,31.08061306421153,225821.20304706073,0.042531425015026346,368086.85335082706,nexus7,0.30317931727747505,httpsdemopwacom,255.0,1118544.6407250585,142709.03684344265,208881.5956451143,5.618898012145128,14.870312692190689,9.450482003123673,44.677294706513244,1105710.7477897909,comandroidchrome
50.04761817612326,3.0,30.72042444270032,31.07612761180458,173148.0415303696,0.04877304248998904,458033.4396493481,nexus7,0.3557031691042594,httpsmubercom,255.0,1174375.6603155332,196316.3716610278,343761.6523708249,7.915472850101861,18.55565165917842,16.169744711056,48.90132340626286,1183067.8889416677,comandroidchrome
50.85054526533006,3.0,30.709242148991056,31.060117381180692,164070.96641886394,0.04871073979425342,448472.3753082266,nexus7,0.35087523218962896,httpstoppletrumpcom,255.0,1194545.7186827247,252740.98540046896,243009.65496266514,10.557454709727054,18.21837520757222,15.851328544962632,51.69125325940529,1198059.3176246167,comandroidchrome
47.35961214704997,3.0,31.374463822838184,31.668379883908,247950.10926967915,0.03911808093860704,634996.9786645671,nexus7,0.2939160610698159,httpswwwextrange-labscomexterium,255.0,1141822.8064447986,268829.58500566514,475417.30377258855,11.985908788303599,24.0376219601969,23.74183479761126,49.11692799851491,1150102.7444164923,comandroidchrome
51.896966879240324,3.0,30.946127714453112,31.293936985428093,204562.69021980857,0.04690565281985177,577028.8100966128,nexus7,0.34780927097498876,httpswwwcurrency-xcom,255.0,1200133.589035375,288993.3568723483,422263.7699763407,11.875107853306142,23.35204248927585,16.069583854540188,51.93501798646506,1194768.6323642472,comandroidchrome
49.93287096886459,3.0,31.09812198317799,31.42794979132783,189783.91612241324,0.04546460921330933,618472.7099290983,nexus7,0.3298278081498382,httpsnaramsimgithubiocolosseum,255.0,1187661.8455347058,369363.6046467983,483402.3528865764,16.47846620624077,27.782154023721944,24.381624002202035,51.35592648487207,1182622.4438812798,comandroidchrome
47.72582185758527,3.0,30.950935392920854,31.268621021762467,149270.83640980578,0.04475935110765849,372153.665651955,nexus7,0.3176856288416116,httpswwwteamgridappcom,255.0,1143412.6167221924,210363.94191973205,227300.45194449427,8.356593558276906,15.342790795900802,15.982462270583449,46.60886250241243,1143786.5482100614,comandroidchrome
47.74371100164203,3.0,30.74955934027001,31.087423663295212,157482.61472896914,0.046824974006699445,406713.96414096834,nexus7,0.3378643230251979,httpsjakearchibald-gcmappspotcom,255.0,1147279.3760262725,209302.1688165001,205513.38948774166,9.38764499115705,16.404830465306848,16.161738027215403,50.378773946360155,1136746.1740558294,comandroidchrome
49.723116014998986,3.0,30.962510045206994,31.291760364407182,156193.9470826874,0.046017651035004,413390.4712769496,nexus7,0.32925031920017844,httpsapppregbuddycom,255.0,1147516.520834699,173257.02823688494,219013.6042741692,7.277758209021774,16.876336638154527,14.240470365320482,47.86759046999523,1161528.757641516,comandroidchrome
52.181096423569784,3.0,29.094554965725024,29.56815417396693,292932.17106058606,0.06357059369184676,945767.8457693792,nexus7,0.47359920824191937,httpssv-gingerappspotcom,255.0,1292400.533991887,403547.58196982444,1212363.7303850276,16.6152289576091,39.4057088631477,33.18299760820842,53.91886907664019,1309530.7700690785,comandroidchrome
42.81516967220842,3.0,31.15886906422719,31.473119675292708,229579.68435645258,0.04319724548790377,301911.52805589355,nexus7,0.31425061106550584,httpsairhornercom,255.0,1110547.441860465,159656.4418340975,179977.81151615505,6.365777549960792,12.090827154652937,8.256623736795149,42.247124228719706,1115031.783152323,comandroidchrome
50.412215135206964,3.0,31.61985266384187,31.95109558842641,219707.70491440213,0.04530873742659331,755708.6572320777,nexus7,0.3312429245845391,httpsaerotwistcomblogguitar-tuner,255.0,1238387.810397031,340276.3935951099,483407.41581401014,13.282041060394656,30.529748853896752,16.989579872876664,49.15668973110471,1227708.0924855492,comandroidchrome
45.13576420679104,3.0,30.873755345447545,31.171735066383963,149430.9441483305,0.04102809894722485,368454.32386806235,nexus7,0.2979797209364256,httpsresume-nationgithubio,255.0,1114839.1373913412,166534.22910498545,173521.93389557934,6.669438299593122,14.777239145487846,15.329514507080503,47.31939069842491,1113066.954412583,comandroidchrome
49.12115710192848,3.0,31.237326620352764,31.54537774420452,175729.20070317914,0.04376797425596391,550990.2233790394,nexus7,0.3080511238517553,httpsalarmdjcom,255.0,1178357.1162980932,237641.11143540536,328577.6737423615,8.809567941581594,23.507966590719978,18.474708323949653,48.152174749790106,1177038.827954651,comandroidchrome
49.958851205336885,3.0,31.128156585965332,31.451578157286225,160060.4846163957,0.043959275808217325,472129.14283526404,nexus7,0.32342157132088956,httpspokequestwiki,255.0,1147388.709461278,260478.553485748,293376.77211527474,12.602256645715782,21.22581244833567,19.74691783781982,50.24618425413856,1147857.757072282,comandroidchrome
51.194556144766715,3.0,30.838956803103155,31.165950578689134,236693.33775977476,0.046911503427395966,582084.4713246281,nexus7,0.32699377558597464,httpsplatform-statusmozillaorg,255.0,1193704.5236119672,243218.90842453492,474262.03425284155,10.613443256383446,24.224786050425966,15.836413771986615,50.59393514247939,1201113.317433903,comandroidchrome
50.23638684834692,3.0,30.835255560390262,31.13838415512176,196472.33767390947,0.04176514345791188,572093.7245412382,nexus7,0.30312859473150094,httpspaytmcom,255.0,1185036.2325353613,197400.41470958875,307211.15897538216,7.758512175252352,22.660687254534807,16.060676607986153,48.182723475355054,1174808.5760377955,comandroidchrome
47.57543289324234,3.0,31.13297814050433,31.453347527379297,167714.69623729668,0.04392987363989498,430305.68732974556,nexus7,0.3203693868749668,httpsmediumcom,255.0,1143930.5367464905,225894.92392532053,222441.11570763504,10.371159011741033,18.340172872550784,14.930716785520593,47.23370173157297,1138339.3621686266,comandroidchrome
44.80709895590203,3.0,30.80812858918392,31.09614550210557,153752.35526302087,0.04071712916439594,320289.62539055524,nexus7,0.28801691292165704,httpsoutwebio,255.0,1066286.7712634185,100238.0543425082,186802.85045306492,4.08032577188497,13.644652038048989,16.657663535341964,46.05550784475639,1081530.382763539,comandroidchrome
46.91713626824941,3.0,30.798151033340048,31.14206022452039,155245.13911320924,0.046872215804758956,293625.0238248648,nexus7,0.34390919118033786,httpstwittercom,255.0,1122153.143162638,133869.71698219408,202858.6190724538,5.802191482882158,12.953872031843302,14.974844269608838,47.19288260078156,1130437.17417039,comandroidchrome
43.48169706461499,3.0,31.187728934098843,31.515081463770084,228210.88525003687,0.04817388047605913,242936.63352511066,nexus7,0.3273525296712343,httpspaulhoughtongithubioremember,255.0,1128269.7512074765,104591.54693251982,176731.57526809975,3.775834572997946,9.702743065291756,8.466499307251764,46.52985235522653,1106692.8306261094,comandroidchrome
52.82389790732182,3.0,31.20725158649182,31.47571467338942,209599.69921569442,0.03572533873981953,920747.2917661346,nexus7,0.2684630868976024,httpstindercom,255.0,1178873.3681452055,364198.80082139326,509280.40693966096,15.23940591652464,42.298365145070065,39.235650931083825,53.311340087114665,1140924.503587029,comandroidchrome
52.39651563429658,3.0,31.053959432007037,31.380958456124336,198526.42562783978,0.04536328033796438,664164.8387735699,nexus7,0.3269990241172949,httpsdeanhumegithubiobeer,255.0,1221643.796370491,328037.1750730865,410736.39296894264,13.789757562059961,26.779619372727666,15.804945278041947,51.33606732332357,1231778.6667864162,comandroidchrome
50.012105160284484,3.0,30.14265754567539,30.513808500681307,169934.82418176133,0.051083721310172935,400973.9583091906,nexus7,0.3711509550059196,httpsjsfeaturesin,255.0,1197216.2044397886,177535.94870463677,204565.06729612852,7.796104613822049,16.828803450696572,13.40393714342811,51.95973129344724,1165541.800127628,comandroidchrome
